complaint_id,customer_id,state_id,category_id,complaint_date,status,resolution_date,description,priority_level
514,3217,5,4,2023-10-03,Open,,Complaint description 396,Low
515,3193,5,1,2024-04-11,Open,,Complaint description 397,Low
516,3159,2,3,2023-12-16,Open,,Complaint description 398,High
517,3712,3,1,2025-06-14,In Progress,,Complaint description 399,Low
518,3358,5,5,2023-08-26,Open,,Complaint description 400,Low
519,3383,1,5,2023-05-25,Resolved,2023-08-03,Complaint description 401,High
520,3714,4,5,2024-03-26,Resolved,2025-11-14,Complaint description 402,Medium
521,3374,1,3,2024-06-09,Open,,Complaint description 403,Medium
522,3277,5,2,2024-04-13,Resolved,2024-05-30,Complaint description 404,Low
523,3068,5,4,2023-05-31,Open,,Complaint description 405,Medium
524,3856,6,5,2024-01-12,In Progress,,Complaint description 406,High
525,3042,2,1,2024-06-13,Open,,Complaint description 407,High
526,3809,2,5,2024-06-02,Resolved,2023-08-24,Complaint description 408,Medium
527,3913,3,2,2024-05-19,Open,,Complaint description 409,Low
528,3181,6,2,2023-06-10,Open,,Complaint description 410,Medium
529,3888,2,1,2025-07-17,Resolved,2024-06-29,Complaint description 411,High
530,3906,2,4,2024-02-06,Resolved,2024-06-18,Complaint description 412,High
531,3457,4,2,2025-07-28,Resolved,2024-11-23,Complaint description 413,Medium
532,3067,1,3,2025-03-23,Open,,Complaint description 414,Medium
533,3602,1,1,2023-08-11,In Progress,,Complaint description 415,Medium
534,3988,4,4,2025-04-07,Open,,Complaint description 416,Medium
535,3057,1,4,2024-04-26,Resolved,2025-02-22,Complaint description 417,High
536,3487,1,3,2024-03-03,Open,,Complaint description 418,High
537,3298,1,1,2025-06-17,Resolved,2023-08-28,Complaint description 419,Low
538,3470,2,5,2025-12-11,In Progress,,Complaint description 420,Low
539,3840,5,5,2023-03-10,Resolved,2024-04-09,Complaint description 421,Low
540,3998,3,3,2023-09-23,In Progress,,Complaint description 422,High
541,3890,1,2,2023-12-28,Resolved,2023-06-10,Complaint description 423,Medium
542,3775,4,3,2023-07-19,In Progress,,Complaint description 424,Low
543,3926,1,1,2023-09-11,Open,,Complaint description 425,Low
544,3788,3,5,2025-10-05,Open,,Complaint description 426,Medium
545,3036,3,2,2024-05-20,Open,,Complaint description 427,Medium
546,3742,1,3,2024-03-31,Open,,Complaint description 428,High
547,4031,5,4,2025-04-13,In Progress,,Complaint description 429,Medium
548,3503,5,3,2025-09-24,In Progress,,Complaint description 430,Low
549,3909,2,5,2023-10-10,Resolved,2024-06-28,Complaint description 431,Medium
550,3790,6,2,2024-07-29,In Progress,,Complaint description 432,High
551,4008,5,5,2023-01-24,In Progress,,Complaint description 433,High
552,3919,3,3,2025-06-22,In Progress,,Complaint description 434,Medium
553,3412,2,2,2023-02-08,Open,,Complaint description 435,Medium
554,3498,5,5,2025-08-24,Open,,Complaint description 436,Medium
555,3464,5,1,2024-11-10,Resolved,2023-10-26,Complaint description 437,Low
556,3277,1,1,2024-07-16,Open,,Complaint description 438,High
557,3398,5,4,2025-04-17,Resolved,2023-05-16,Complaint description 439,High
558,3382,3,5,2023-07-17,Open,,Complaint description 440,High
559,3333,6,3,2023-11-02,Open,,Complaint description 441,Medium
560,3163,4,1,2023-04-25,Resolved,2025-11-28,Complaint description 442,High
561,4028,4,2,2025-04-03,Resolved,2023-11-21,Complaint description 443,High
562,3572,3,3,2023-04-12,Resolved,2023-08-20,Complaint description 444,Medium
563,3738,4,5,2025-01-10,Open,,Complaint description 445,Medium
564,3237,6,1,2023-11-11,Open,,Complaint description 446,Medium
565,3999,5,4,2023-01-17,In Progress,,Complaint description 447,Low
566,3544,5,1,2025-12-06,Resolved,2025-06-13,Complaint description 448,High
567,3896,3,4,2023-10-14,Open,,Complaint description 449,Low
568,3479,1,5,2024-07-15,Resolved,2024-03-05,Complaint description 450,Medium
569,3655,1,4,2023-10-31,Open,,Complaint description 451,Medium
570,3572,4,4,2023-01-22,Resolved,2025-08-30,Complaint description 452,High
571,3276,5,4,2023-05-31,In Progress,,Complaint description 453,Low
572,3070,4,4,2023-05-10,Open,,Complaint description 454,Medium
573,3993,4,5,2024-12-29,In Progress,,Complaint description 455,Low
574,3405,3,1,2024-09-28,In Progress,,Complaint description 456,Medium
575,3203,6,3,2025-05-15,Resolved,2024-10-16,Complaint description 457,Low
576,3353,3,1,2023-02-18,Open,,Complaint description 458,Medium
577,3116,3,4,2025-07-18,Resolved,2023-10-22,Complaint description 459,Medium
578,3651,4,4,2024-03-06,In Progress,,Complaint description 460,High
579,3538,2,3,2023-05-18,Open,,Complaint description 461,High
580,3493,6,5,2024-03-17,Open,,Complaint description 462,High
581,3237,6,3,2023-10-31,In Progress,,Complaint description 463,Medium
582,3296,2,3,2025-12-08,In Progress,,Complaint description 464,Low
583,3802,4,4,2025-06-08,In Progress,,Complaint description 465,Medium
584,3510,5,3,2024-05-31,In Progress,,Complaint description 466,Medium
585,3865,2,4,2024-10-14,Resolved,2024-04-07,Complaint description 467,High
586,3804,2,4,2024-11-24,In Progress,,Complaint description 468,Medium
587,3883,4,2,2025-10-27,Open,,Complaint description 469,Medium
588,3543,5,4,2023-04-07,Open,,Complaint description 470,Medium
589,3310,1,3,2025-03-27,Resolved,2025-02-27,Complaint description 471,Low
590,3687,1,3,2025-05-17,Open,,Complaint description 472,Low
591,3252,5,3,2025-05-24,Resolved,2025-09-17,Complaint description 473,Medium
592,3506,4,2,2025-10-30,Open,,Complaint description 474,High
593,3288,5,2,2024-05-27,In Progress,,Complaint description 475,Medium
594,3344,4,2,2024-02-14,Resolved,2025-08-13,Complaint description 476,Medium
595,3226,6,4,2024-01-19,In Progress,,Complaint description 477,Medium
596,3386,5,4,2024-07-25,Open,,Complaint description 478,Medium
597,3665,5,5,2024-04-06,Resolved,2025-05-28,Complaint description 479,Low
598,3502,1,4,2025-04-21,Open,,Complaint description 480,Low
599,3348,5,5,2024-11-01,Resolved,2025-05-06,Complaint description 481,High
600,3620,5,2,2024-08-27,Resolved,2025-10-27,Complaint description 482,High
601,3612,3,4,2024-04-22,In Progress,,Complaint description 483,Medium
602,3363,3,4,2023-03-14,Resolved,2023-06-04,Complaint description 484,High
603,3272,4,5,2025-12-06,Open,,Complaint description 485,Medium
604,3564,6,3,2024-06-14,In Progress,,Complaint description 486,Medium
605,3940,3,3,2024-04-14,Open,,Complaint description 487,High
606,3826,4,4,2025-05-18,Resolved,2024-06-29,Complaint description 488,Medium
607,3282,1,1,2025-01-03,Open,,Complaint description 489,Medium
608,3069,2,2,2024-01-05,Open,,Complaint description 490,Medium
609,3233,3,4,2024-08-22,Open,,Complaint description 491,Medium
610,3255,6,4,2024-05-16,In Progress,,Complaint description 492,Low
611,3502,1,5,2023-02-17,Resolved,2023-08-29,Complaint description 493,High
612,3666,5,1,2025-05-09,Open,,Complaint description 494,High
613,3102,5,4,2023-10-15,In Progress,,Complaint description 495,Medium
614,3404,3,5,2024-12-27,Open,,Complaint description 496,High
615,3606,3,3,2025-08-04,In Progress,,Complaint description 497,Medium
616,3112,6,2,2025-07-13,Open,,Complaint description 498,Medium
617,3741,6,3,2025-09-25,Resolved,2024-04-18,Complaint description 499,Medium
618,3703,4,4,2024-01-08,In Progress,,Complaint description 500,Low
619,3121,1,3,2023-01-20,In Progress,,Complaint description 501,High
620,3805,1,3,2023-03-14,Open,,Complaint description 502,Medium
621,3085,5,1,2023-03-17,Open,,Complaint description 503,High
622,3851,3,4,2023-10-12,Resolved,2025-04-27,Complaint description 504,High
623,3581,6,5,2023-09-30,Open,,Complaint description 505,High
624,3592,4,2,2024-12-19,Open,,Complaint description 506,High
625,3486,5,5,2024-02-06,Resolved,2025-01-14,Complaint description 507,Low
626,3952,3,1,2025-05-12,Open,,Complaint description 508,High
627,3645,4,5,2023-12-28,Resolved,2025-07-12,Complaint description 509,Low
628,3993,3,3,2024-02-29,In Progress,,Complaint description 510,High
629,3041,4,4,2023-09-05,Resolved,2023-12-19,Complaint description 511,Medium
630,3837,6,2,2023-07-07,In Progress,,Complaint description 512,Medium
631,3674,3,2,2023-05-29,Resolved,2024-11-20,Complaint description 513,Medium
632,3635,3,5,2025-05-14,Open,,Complaint description 514,Low
633,3811,1,5,2024-10-02,In Progress,,Complaint description 515,Medium
634,3232,4,4,2023-03-29,In Progress,,Complaint description 516,Medium
635,3623,6,5,2025-01-12,Open,,Complaint description 517,High
636,3228,4,4,2023-08-04,Resolved,2023-06-22,Complaint description 518,Low
637,3318,4,2,2023-07-22,In Progress,,Complaint description 519,Medium
638,3453,4,5,2023-09-06,Open,,Complaint description 520,High
639,3806,1,2,2024-04-22,In Progress,,Complaint description 521,High
640,3959,6,4,2024-03-18,Resolved,2024-08-19,Complaint description 522,Medium
641,3530,5,1,2023-02-26,In Progress,,Complaint description 523,Low
642,3107,5,1,2025-05-04,In Progress,,Complaint description 524,Medium
643,3757,3,3,2024-07-30,In Progress,,Complaint description 525,Low
644,3848,6,4,2025-01-14,Resolved,2025-10-29,Complaint description 526,Medium
645,3908,3,1,2023-05-28,In Progress,,Complaint description 527,Low
646,3993,1,3,2025-04-11,Resolved,2024-05-08,Complaint description 528,Medium
647,3133,1,4,2024-12-26,In Progress,,Complaint description 529,Low
648,3201,6,4,2025-01-31,In Progress,,Complaint description 530,High
649,3579,4,4,2025-02-24,In Progress,,Complaint description 531,Medium
650,3194,5,4,2025-07-27,In Progress,,Complaint description 532,High
651,3856,3,5,2024-11-28,Open,,Complaint description 533,High
652,3833,3,3,2024-05-02,In Progress,,Complaint description 534,Low
653,3909,3,5,2025-05-09,Resolved,2023-12-04,Complaint description 535,Low
654,3633,3,1,2025-07-09,Open,,Complaint description 536,Medium
655,3330,3,4,2024-07-22,Open,,Complaint description 537,High
656,3322,2,4,2025-09-07,Open,,Complaint description 538,High
657,3780,6,2,2023-09-12,In Progress,,Complaint description 539,Medium
658,3821,1,1,2025-12-27,In Progress,,Complaint description 540,Low
659,3662,1,2,2023-10-10,Resolved,2025-09-25,Complaint description 541,High
660,3852,6,2,2024-03-27,In Progress,,Complaint description 542,Medium
661,3448,6,5,2023-04-09,Resolved,2024-03-09,Complaint description 543,Medium
662,3773,3,3,2024-02-24,In Progress,,Complaint description 544,Medium
663,3103,1,4,2025-10-04,Open,,Complaint description 545,Medium
664,3322,3,5,2024-01-23,Open,,Complaint description 546,Medium
665,3628,1,1,2024-03-14,In Progress,,Complaint description 547,High
666,3974,2,1,2024-12-15,In Progress,,Complaint description 548,Low
667,3768,5,5,2025-06-25,Resolved,2023-07-26,Complaint description 549,High
668,3235,3,4,2023-07-03,Resolved,2024-07-04,Complaint description 550,High
669,3409,1,4,2023-02-01,Resolved,2023-07-11,Complaint description 551,Low
670,3799,6,5,2025-09-19,Resolved,2023-10-13,Complaint description 552,Low
671,3604,6,4,2024-02-15,Open,,Complaint description 553,High
672,3525,6,3,2024-06-02,Open,,Complaint description 554,High
673,3367,4,5,2024-06-20,Open,,Complaint description 555,Low
674,3776,1,2,2025-04-14,In Progress,,Complaint description 556,High
675,3211,1,2,2024-11-08,In Progress,,Complaint description 557,Low
676,3701,4,5,2025-10-01,Open,,Complaint description 558,Low
677,3873,3,5,2025-12-29,Open,,Complaint description 559,High
678,3172,3,4,2025-01-04,Resolved,2023-11-20,Complaint description 560,High
679,3705,6,3,2025-09-09,In Progress,,Complaint description 561,Low
680,3925,5,5,2023-08-05,In Progress,,Complaint description 562,Medium
681,3194,6,4,2025-05-09,Resolved,2025-01-14,Complaint description 563,Low
682,3529,3,1,2024-03-12,Open,,Complaint description 564,Low
683,3336,5,5,2023-12-15,Resolved,2025-05-20,Complaint description 565,Low
684,3236,6,2,2023-05-24,In Progress,,Complaint description 566,Low
685,3437,2,2,2023-03-09,Resolved,2024-06-09,Complaint description 567,Low
686,3858,5,1,2025-01-06,Resolved,2025-02-20,Complaint description 568,High
687,3208,5,2,2025-12-05,Open,,Complaint description 569,Medium
688,3135,3,4,2025-08-20,In Progress,,Complaint description 570,Low
689,3759,5,3,2023-05-17,In Progress,,Complaint description 571,Medium
690,3307,2,5,2023-02-07,Open,,Complaint description 572,Medium
691,3422,5,1,2025-05-08,Resolved,2025-10-25,Complaint description 573,High
692,3133,6,2,2024-06-16,In Progress,,Complaint description 574,High
693,3105,2,2,2023-08-26,Resolved,2023-10-20,Complaint description 575,High
694,3314,4,3,2023-10-07,In Progress,,Complaint description 576,Medium
695,3130,1,4,2025-11-12,Open,,Complaint description 577,Low
696,3734,3,3,2023-09-05,Open,,Complaint description 578,High
697,4008,6,3,2023-11-04,In Progress,,Complaint description 579,Medium
698,3581,5,3,2023-09-06,Open,,Complaint description 580,Low
699,3951,1,5,2024-03-31,In Progress,,Complaint description 581,Low
700,3815,3,5,2024-09-06,Resolved,2025-05-09,Complaint description 582,Low
701,3597,5,2,2025-02-04,Open,,Complaint description 583,Low
702,3863,5,1,2025-06-16,Open,,Complaint description 584,High
703,3394,3,5,2024-02-10,Resolved,2024-01-16,Complaint description 585,Medium
704,3985,5,3,2023-05-06,Open,,Complaint description 586,Medium
705,3551,3,4,2023-06-16,Resolved,2023-10-17,Complaint description 587,Medium
706,3133,5,2,2025-09-09,Resolved,2024-07-23,Complaint description 588,High
707,3186,5,1,2023-09-30,In Progress,,Complaint description 589,High
708,3082,4,1,2023-03-02,Resolved,2024-11-04,Complaint description 590,Medium
709,3708,6,2,2025-12-21,Open,,Complaint description 591,Medium
710,3797,1,5,2024-07-22,In Progress,,Complaint description 592,Medium
711,3834,2,2,2023-02-12,Resolved,2023-05-04,Complaint description 593,Low
712,3276,5,5,2024-06-02,Resolved,2025-09-24,Complaint description 594,High
713,3331,4,4,2023-12-18,In Progress,,Complaint description 595,Low
714,3593,6,2,2025-09-09,Open,,Complaint description 596,Low
715,3103,3,3,2024-07-31,In Progress,,Complaint description 597,Low
716,3486,6,5,2023-07-13,Resolved,2024-11-06,Complaint description 598,Medium
717,3126,6,4,2023-12-08,Resolved,2025-01-09,Complaint description 599,Medium
718,3158,5,5,2025-10-17,Resolved,2025-05-23,Complaint description 600,Medium
719,3277,2,3,2023-05-29,Open,,Complaint description 601,High
720,3647,5,3,2024-08-29,Open,,Complaint description 602,Low
721,3555,1,2,2025-05-05,In Progress,,Complaint description 603,Low
722,3071,1,5,2024-04-06,Open,,Complaint description 604,Low
723,3147,1,2,2024-10-18,Open,,Complaint description 605,Medium
724,3984,2,2,2023-08-21,Resolved,2023-12-22,Complaint description 606,High
725,3381,1,1,2024-02-17,In Progress,,Complaint description 607,Low
726,3057,5,5,2025-02-02,Open,,Complaint description 608,Low
727,3742,5,3,2025-05-05,In Progress,,Complaint description 609,Low
728,3488,5,5,2024-12-11,In Progress,,Complaint description 610,High
729,3800,4,2,2025-02-14,Resolved,2023-03-10,Complaint description 611,Medium
730,3965,2,1,2024-10-07,Open,,Complaint description 612,High
731,3652,5,2,2023-02-26,Open,,Complaint description 613,Low
732,3450,3,3,2025-08-04,In Progress,,Complaint description 614,Low
733,3063,6,4,2025-04-24,Resolved,2023-09-27,Complaint description 615,High
734,3926,6,2,2024-07-05,In Progress,,Complaint description 616,High
735,3694,2,2,2024-05-12,In Progress,,Complaint description 617,Low
736,3529,2,2,2025-07-27,Open,,Complaint description 618,High
737,3226,5,1,2023-01-26,Open,,Complaint description 619,High
738,3099,3,3,2025-02-11,Open,,Complaint description 620,Low
739,3944,6,3,2025-04-19,Resolved,2024-04-16,Complaint description 621,High
740,3232,6,4,2023-11-24,Open,,Complaint description 622,Medium
741,3613,3,3,2024-07-15,Open,,Complaint description 623,High
742,3405,1,2,2023-07-06,Resolved,2024-07-07,Complaint description 624,Low
743,3637,5,1,2025-07-05,Open,,Complaint description 625,Medium
744,3424,4,1,2023-03-31,Open,,Complaint description 626,Medium
745,3124,5,3,2025-03-13,Resolved,2023-08-06,Complaint description 627,Low
746,3444,2,4,2024-07-14,In Progress,,Complaint description 628,Medium
747,3389,3,5,2024-12-03,Resolved,2024-04-26,Complaint description 629,Medium
748,3798,5,2,2025-01-31,Resolved,2024-08-11,Complaint description 630,Low
749,3725,3,2,2025-05-23,Open,,Complaint description 631,Medium
750,3921,5,5,2024-02-11,Open,,Complaint description 632,Low
751,3568,5,5,2025-04-30,Resolved,2023-11-02,Complaint description 633,Medium
752,3286,3,3,2025-04-01,Resolved,2025-08-25,Complaint description 634,High
753,3424,5,5,2024-09-03,In Progress,,Complaint description 635,Low
754,3908,4,2,2023-11-12,Resolved,2025-02-03,Complaint description 636,Medium
755,3712,3,3,2025-07-08,Open,,Complaint description 637,High
756,3606,5,5,2023-01-07,Open,,Complaint description 638,High
757,3638,3,2,2023-02-12,In Progress,,Complaint description 639,High
758,3609,3,1,2025-11-03,Resolved,2024-07-26,Complaint description 640,Medium
759,3234,5,2,2023-03-10,In Progress,,Complaint description 641,Low
760,3859,1,4,2025-02-14,Open,,Complaint description 642,High
761,3343,4,4,2023-12-16,Resolved,2023-08-06,Complaint description 643,Low
762,3071,2,1,2025-03-23,Open,,Complaint description 644,High
763,3873,4,4,2024-11-04,Resolved,2024-07-26,Complaint description 645,Medium
764,3717,5,2,2023-12-21,Open,,Complaint description 646,Low
765,3251,4,4,2025-04-22,Open,,Complaint description 647,High
766,3794,5,2,2025-10-28,In Progress,,Complaint description 648,High
767,3220,2,5,2023-11-01,Resolved,2025-07-02,Complaint description 649,Medium
768,3093,4,1,2023-08-20,Resolved,2024-09-28,Complaint description 650,Medium
769,3453,1,1,2024-12-30,Open,,Complaint description 651,Medium
770,3215,6,2,2024-11-03,Resolved,2025-01-13,Complaint description 652,Low
